"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-03",97.40533,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-04",97.7329,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-05",97.86239,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.68117,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.24034,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-08",96.77236,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-09",96.3139,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-10",95.84666,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-11",95.59219,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1981-12",95.66123,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-01",95.981,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-02",96.2261,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-03",96.31674,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-04",96.33724,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-05",96.28177,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-06",96.19743,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-07",96.07616,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-08",95.9391,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-09",95.79421,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-10",95.60978,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-11",95.4593,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1982-12",95.37872,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-01",95.35334,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-02",95.2348,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-03",94.93004,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-04",94.51984,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-05",94.2364,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-06",94.21918,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-07",94.47112,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-08",94.71231,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-09",94.94601,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-10",95.21747,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-11",95.38013,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1983-12",95.47868,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-01",95.58627,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-02",95.70605,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-03",95.8271,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-04",95.96831,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-05",96.0573,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-06",96.11636,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-07",96.17352,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-08",96.20346,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-09",96.23395,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-10",96.31589,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-11",96.49284,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1984-12",96.88266,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-01",97.5006,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-02",97.86938,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-03",97.98824,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-04",97.9967,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-05",98.05587,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-06",98.14355,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-07",98.3223,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-08",98.5209,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-09",98.78092,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-10",99.07447,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-11",99.22414,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1985-12",99.16567,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-01",98.97822,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-02",98.84466,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-03",98.78103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-04",98.77003,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-05",98.84107,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-06",98.88493,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-07",98.90987,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-08",98.86695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-09",98.72325,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-10",98.57018,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-11",98.44001,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1986-12",98.40988,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-01",98.48658,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-02",98.60394,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-03",98.72611,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-04",98.74653,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-05",98.69297,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-06",98.70709,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-07",98.65631,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-08",98.65955,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-09",98.72902,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-10",98.79969,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-11",98.88888,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1987-12",99.091,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-01",99.34113,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-02",99.52373,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-03",99.76241,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-04",100.1227,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-05",100.3408,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-06",100.3793,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.389,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.4251,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.5194,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.6275,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.8619,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.0243,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.0904,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.1134,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.0593,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.0297,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.0543,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.2343,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-07",101.4894,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-08",101.6884,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-09",101.7052,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-10",101.612,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.548,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.5022,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.4262,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.3291,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.3697,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.463,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.5504,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.49,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.2145,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-08",100.8737,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-09",100.5863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-10",100.5518,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-11",100.6669,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.5442,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.3288,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.2,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-03",100.1936,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-04",100.2655,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-05",100.2164,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.97975,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.78516,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.77361,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.83209,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.83417,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.82687,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.86506,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.92056,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.94209,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.86523,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.72182,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.8312,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.9622,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.0089,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.95786,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.79232,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-10",99.60863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-11",99.58555,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.64438,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.58662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.39499,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-03",99.45483,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-04",99.7805,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-05",100.0537,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-06",100.3284,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-07",100.5778,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-08",100.7794,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-09",100.9109,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-10",101.0434,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-11",101.0297,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1993-12",101.1077,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-01",101.3423,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-02",101.4649,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-03",101.4079,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-04",101.2804,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-05",101.3267,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-06",101.4163,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-07",101.5043,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.5748,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.6837,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.8225,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.8752,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.97,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-01",102.1323,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-02",102.1902,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-03",102.0858,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.8672,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.7269,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-06",101.6971,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-07",101.7573,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-08",101.9135,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-09",102.1536,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-10",102.3736,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-11",102.5303,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1995-12",102.5349,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-01",102.5064,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-02",102.5208,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-03",102.5089,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-04",102.5038,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-05",102.4237,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-06",102.3063,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-07",102.2083,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-08",102.1436,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.2462,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-10",102.3278,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-11",102.3481,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1996-12",102.4476,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-01",102.5837,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-02",102.8563,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-03",103.0775,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-04",103.219,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-05",103.305,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-06",103.3527,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-07",103.3681,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-08",103.4126,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-09",103.5389,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-10",103.648,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-11",103.7394,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1997-12",103.6712,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-01",103.4772,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-02",103.4194,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-03",103.429,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-04",103.4098,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-05",103.3105,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-06",103.2743,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-07",103.2643,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-08",103.2464,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-09",103.2326,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-10",103.1839,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-11",103.2207,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1998-12",103.279,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-01",103.2204,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-02",103.1666,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-03",103.2636,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-04",103.3922,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-05",103.5283,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-06",103.6316,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-07",103.7052,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-08",103.7254,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-09",103.7148,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-10",103.7881,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-11",103.8025,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-12",103.7915,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-01",103.7872,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.6999,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-03",103.6502,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-04",103.6798,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-05",103.621,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-06",103.5583,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-07",103.5106,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-08",103.3959,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-09",103.1117,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.9275,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.8699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.9389,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.8716,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.7925,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.5776,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.4894,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-05",102.5252,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-06",102.4071,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-07",102.0694,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.6787,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.4319,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.2924,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.4168,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.6398,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.8412,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.9513,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.0278,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.1132,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.0436,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.8049,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.4718,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.2008,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.0074,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.7422,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.3339,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.87432,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.7159,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.75338,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.844,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.91724,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.90054,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.90787,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.94549,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.1338,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3587,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.6071,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.8398,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-12",100.9558,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.067,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.2184,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.3753,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.4187,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.4633,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.6011,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.8896,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1159,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",102.3099,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.436,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.428,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.489,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.5095,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.449,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.3477,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.1091,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.9939,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.9097,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.7879,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.5535,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3774,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.5024,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8302,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.1234,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.2338,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.153,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.9841,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.7762,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.4653,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2286,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.2232,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.234,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.2679,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.1993,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0309,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.9455,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.8699,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6903,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.4105,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.2982,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.5927,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.7822,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7825,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8285,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7709,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.4719,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.96047,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.56855,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.37849,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.33716,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.28233,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.18037,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.05014,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.73777,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.52135,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.47443,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.28989,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.76843,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.36314,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.03225,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.72622,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.40784,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.211,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.15382,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.15546,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.3715,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.45607,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.55644,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.75397,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.9311,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",96.93361,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",96.96618,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.24628,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.51352,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.73118,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.96612,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.18752,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.39182,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.43047,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.09998,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.52867,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",96.90188,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",96.44431,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",96.14712,
